22:05:55 ref=50505300 sys=[0.000000003 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 233 +195ns[+1128ns]] nmea=[#? 236 +5045us[+5046us]]
22:06:00 ref=50505300 sys=[0.000000003 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 238 +195ns[+1128ns]] nmea=[#? 241 +5045us[+5046us]]
22:06:05 ref=50505300 sys=[0.000000003 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 244 +195ns[+1128ns]] nmea=[#? 246 +5045us[+5046us]]
22:06:10 ref=50505300 sys=[0.000000003 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 249 +195ns[+1128ns]] nmea=[#? 252 +5045us[+5046us]]
22:06:15 ref=50505300 sys=[0.000000003 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 254 +195ns[+1128ns]] nmea=[#? 257 +5045us[+5046us]]
22:06:21 ref=50505300 sys=[0.000000003 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 259 +195ns[+1128ns]] nmea=[#? 262 +5045us[+5046us]]
22:06:26 ref=50505300 sys=[0.000000003 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 264 +195ns[+1128ns]] nmea=[#? 267 +5045us[+5046us]]
22:06:31 ref=50505300 sys=[0.000000003 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 269 +195ns[+1128ns]] nmea=[#? 272 +5045us[+5046us]]
22:06:36 ref=50505300 sys=[0.000000003 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 274 +195ns[+1128ns]] nmea=[#? 277 +5045us[+5046us]]
22:06:41 ref=50505300 sys=[0.000000003 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 280 +195ns[+1128ns]] nmea=[#? 282 +5045us[+5046us]]
22:06:46 ref=50505300 sys=[0.000000003 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 285 +195ns[+1128ns]] nmea=[#? 288 +5045us[+5046us]]
22:06:51 ref=50505300 sys=[0.000000003 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 290 +195ns[+1128ns]] nmea=[#? 293 +5045us[+5046us]]
22:06:57 ref=50505300 sys=[0.000000003 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 295 +195ns[+1128ns]] nmea=[#? 298 +5045us[+5046us]]
22:07:02 ref=50505300 sys=[0.000000003 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 300 +195ns[+1128ns]] nmea=[#? 303 +5045us[+5046us]]
22:07:07 ref=50505300 sys=[0.000000004 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 306 +195ns[+1128ns]] nmea=[#? 308 +5045us[+5046us]]
22:07:12 ref=50505300 sys=[0.000000004 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 311 +195ns[+1128ns]] nmea=[#? 313 +5045us[+5046us]]
22:07:17 ref=50505300 sys=[0.000000004 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 316 +195ns[+1128ns]] nmea=[#? 319 +5045us[+5046us]]
22:07:22 ref=50505300 sys=[0.000000004 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 321 +195ns[+1128ns]] nmea=[#? 324 +5045us[+5046us]]
22:07:28 ref=50505300 sys=[0.000000004 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 326 +195ns[+1128ns]] nmea=[#? 329 +5045us[+5046us]]
22:07:33 ref=50505300 sys=[0.000000004 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 331 +195ns[+1128ns]] nmea=[#? 334 +5045us[+5046us]]
22:07:38 ref=50505300 sys=[0.000000004 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 336 +195ns[+1128ns]] nmea=[#? 339 +5045us[+5046us]]
22:07:43 ref=50505300 sys=[0.000000004 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 342 +195ns[+1128ns]] nmea=[#? 344 +5045us[+5046us]]
22:07:48 ref=50505300 sys=[0.000000004 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 347 +195ns[+1128ns]] nmea=[#? 349 +5045us[+5046us]]
22:07:53 ref=50505300 sys=[0.000000004 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 352 +195ns[+1128ns]] nmea=[#? 355 +5045us[+5046us]]
22:07:59 ref=50505300 sys=[0.000000004 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 357 +195ns[+1128ns]] nmea=[#? 360 +5045us[+5046us]]
22:08:04 ref=50505300 sys=[0.000000004 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 362 +195ns[+1128ns]] nmea=[#? 365 +5045us[+5046us]]
22:08:09 ref=50505300 sys=[0.000000004 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 367 +195ns[+1128ns]] nmea=[#? 370 +5045us[+5046us]]
22:08:14 ref=50505300 sys=[0.000000004 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 373 +195ns[+1128ns]] nmea=[#? 375 +5045us[+5046us]]
22:08:19 ref=50505300 sys=[0.000000004 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 378 +195ns[+1128ns]] nmea=[#? 380 +5045us[+5046us]]
22:08:24 ref=50505300 sys=[0.000000005 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 383 +195ns[+1128ns]] nmea=[#? 386 +5045us[+5046us]]
22:08:29 ref=50505300 sys=[0.000000005 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 388 +195ns[+1128ns]] nmea=[#? 391 +5045us[+5046us]]
22:08:35 ref=50505300 sys=[0.000000005 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 393 +195ns[+1128ns]] nmea=[#? 396 +5045us[+5046us]]
22:08:40 ref=50505300 sys=[0.000000005 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 398 +195ns[+1128ns]] nmea=[#? 401 +5045us[+5046us]]
22:08:45 ref=50505300 sys=[0.000000005 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 403 +195ns[+1128ns]] nmea=[#? 406 +5045us[+5046us]]
22:08:50 ref=50505300 sys=[0.000000005 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 409 +195ns[+1128ns]] nmea=[#? 411 +5045us[+5046us]]
22:08:55 ref=50505300 sys=[0.000000005 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 414 +195ns[+1128ns]] nmea=[#? 417 +5045us[+5046us]]
22:09:00 ref=50505300 sys=[0.000000005 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 419 +195ns[+1128ns]] nmea=[#? 422 +5045us[+5046us]]
22:09:06 ref=50505300 sys=[0.000000005 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 424 +195ns[+1128ns]] nmea=[#? 427 +5045us[+5046us]]
22:09:11 ref=50505300 sys=[0.000000005 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 429 +195ns[+1128ns]] nmea=[#? 432 +5045us[+5046us]]
22:09:16 ref=50505300 sys=[0.000000005 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 435 +195ns[+1128ns]] nmea=[#? 437 +5045us[+5046us]]
22:09:21 ref=50505300 sys=[0.000000005 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 440 +195ns[+1128ns]] nmea=[#? 442 +5045us[+5046us]]
22:09:26 ref=50505300 sys=[0.000000005 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 445 +195ns[+1128ns]] nmea=[#? 448 +5045us[+5046us]]
22:09:31 ref=50505300 sys=[0.000000005 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 450 +195ns[+1128ns]] nmea=[#? 453 +5045us[+5046us]]
22:09:37 ref=50505300 sys=[0.000000005 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 455 +195ns[+1128ns]] nmea=[#? 458 +5045us[+5046us]]
22:09:42 ref=50505300 sys=[0.000000006 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 460 +195ns[+1128ns]] nmea=[#? 463 +5045us[+5046us]]
22:09:47 ref=50505300 sys=[0.000000006 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 465 +195ns[+1128ns]] nmea=[#? 468 +5045us[+5046us]]
22:09:52 ref=50505300 sys=[0.000000006 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 470 +195ns[+1128ns]] nmea=[#? 478 +5045us[+5046us]]
22:10:02 ref=50505300 sys=[0.000000006 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 481 +195ns[+1128ns]] nmea=[#? 483 +5045us[+5046us]]
